id,avgscore,level,class,file,,,,,,,
61229,3.93,low,2,61229.jpg,,,,,,,
61310,6.45,high,3,61310.jpg,,,,,,,
61348,4.35,low,2,61348.jpg,,,,,,,
61351,4.44,low,2,61351.jpg,,,,,,,
61353,4.39,low,2,61353.jpg,,,,,,,
61360,4.25,low,2,61360.jpg,,,,,,,
61410,4.16,low,2,61410.jpg,,,,,,,
61417,4.39,low,2,61417.jpg,,,,,,,
61444,4.43,low,2,61444.jpg,,,,,,,
61482,6.66,high,3,61482.jpg,,,,,,,
61492,6.4,high,3,61492.jpg,,,,,,,
61547,4.01,low,2,61547.jpg,,,,,,,
61550,6.81,high,3,61550.jpg,,,,,,,
61553,3.39,low,2,61553.jpg,,,,,,,
61556,3.79,low,2,61556.jpg,,,,,,,
61557,6.38,high,3,61557.jpg,,,,,,,
61582,6.56,high,3,61582.jpg,,,,,,,
61612,4.29,low,2,61612.jpg,,,,,,,
61683,4.15,low,2,61683.jpg,,,,,,,
61686,6.96,high,3,61686.jpg,,,,,,,
61687,4.26,low,2,61687.jpg,,,,,,,
61696,6.63,high,3,61696.jpg,,,,,,,
61699,6.35,high,3,61699.jpg,,,,,,,
61708,6.63,high,3,61708.jpg,,,,,,,
61711,6.35,high,3,61711.jpg,,,,,,,
61719,7.29,high,4,61719.jpg,,,,,,,
61720,3.95,low,2,61720.jpg,,,,,,,
61731,6.9,high,3,61731.jpg,,,,,,,
61750,4.46,low,2,61750.jpg,,,,,,,
61751,7,high,4,61751.jpg,,,,,,,
61758,6.92,high,3,61758.jpg,,,,,,,
61759,6.62,high,3,61759.jpg,,,,,,,
61762,3.91,low,2,61762.jpg,,,,,,,
61802,4.08,low,2,61802.jpg,,,,,,,
61806,6.74,high,3,61806.jpg,,,,,,,
61809,6.4,high,3,61809.jpg,,,,,,,
61814,6.49,high,3,61814.jpg,,,,,,,
61830,4.46,low,2,61830.jpg,,,,,,,
61838,4.3,low,2,61838.jpg,,,,,,,
61845,4.22,low,2,61845.jpg,,,,,,,
61859,3.71,low,2,61859.jpg,,,,,,,
61873,3.99,low,2,61873.jpg,,,,,,,
61874,4.35,low,2,61874.jpg,,,,,,,
61877,3.72,low,2,61877.jpg,,,,,,,
61893,3.74,low,2,61893.jpg,,,,,,,
61894,4.09,low,2,61894.jpg,,,,,,,
61906,3.76,low,2,61906.jpg,,,,,,,
61911,2.88,low,1,61911.jpg,,,,,,,
61912,6.6,high,3,61912.jpg,,,,,,,
61913,4.46,low,2,61913.jpg,,,,,,,
61914,3.88,low,2,61914.jpg,,,,,,,
61919,4.26,low,2,61919.jpg,,,,,,,
61924,6.62,high,3,61924.jpg,,,,,,,
61938,4.12,low,2,61938.jpg,,,,,,,
61939,3.88,low,2,61939.jpg,,,,,,,
61948,4.29,low,2,61948.jpg,,,,,,,
61978,4.3,low,2,61978.jpg,,,,,,,
61988,4.36,low,2,61988.jpg,,,,,,,
62004,4.07,low,2,62004.jpg,,,,,,,
62006,4.33,low,2,62006.jpg,,,,,,,
62016,4.18,low,2,62016.jpg,,,,,,,
62063,6.57,high,3,62063.jpg,,,,,,,
62065,3.19,low,2,62065.jpg,,,,,,,
62074,4.08,low,2,62074.jpg,,,,,,,
62080,3.76,low,2,62080.jpg,,,,,,,
62089,4.46,low,2,62089.jpg,,,,,,,
62090,6.63,high,3,62090.jpg,,,,,,,
62093,4.16,low,2,62093.jpg,,,,,,,
62101,3.87,low,2,62101.jpg,,,,,,,
62108,4.27,low,2,62108.jpg,,,,,,,
62112,4.03,low,2,62112.jpg,,,,,,,
62113,4.45,low,2,62113.jpg,,,,,,,
62115,3.88,low,2,62115.jpg,,,,,,,
62120,2.6,low,1,62120.jpg,,,,,,,
62124,4.14,low,2,62124.jpg,,,,,,,
62128,6.65,high,3,62128.jpg,,,,,,,
62136,4.46,low,2,62136.jpg,,,,,,,
62142,4.08,low,2,62142.jpg,,,,,,,
62143,6.66,high,3,62143.jpg,,,,,,,
62152,4.41,low,2,62152.jpg,,,,,,,
62158,6.45,high,3,62158.jpg,,,,,,,
62161,4.34,low,2,62161.jpg,,,,,,,
62164,4.44,low,2,62164.jpg,,,,,,,
62167,6.37,high,3,62167.jpg,,,,,,,
62169,3.83,low,2,62169.jpg,,,,,,,
62214,4.23,low,2,62214.jpg,,,,,,,
62220,4.3,low,2,62220.jpg,,,,,,,
62237,3.5,low,2,62237.jpg,,,,,,,
62248,4.08,low,2,62248.jpg,,,,,,,
62260,4.42,low,2,62260.jpg,,,,,,,
62266,4.29,low,2,62266.jpg,,,,,,,
62282,3.79,low,2,62282.jpg,,,,,,,
62287,6.65,high,3,62287.jpg,,,,,,,
62292,3.56,low,2,62292.jpg,,,,,,,
62300,4.36,low,2,62300.jpg,,,,,,,
62323,3.22,low,2,62323.jpg,,,,,,,
62329,3.97,low,2,62329.jpg,,,,,,,
62336,4.29,low,2,62336.jpg,,,,,,,
62350,4.23,low,2,62350.jpg,,,,,,,
62357,3.68,low,2,62357.jpg,,,,,,,
62361,6.86,high,3,62361.jpg,,,,,,,
62370,4.36,low,2,62370.jpg,,,,,,,
62371,7.25,high,4,62371.jpg,,,,,,,
62387,3.96,low,2,62387.jpg,,,,,,,
62413,4.27,low,2,62413.jpg,,,,,,,
62417,4.07,low,2,62417.jpg,,,,,,,
62427,4.31,low,2,62427.jpg,,,,,,,
62431,4.43,low,2,62431.jpg,,,,,,,
62441,4.27,low,2,62441.jpg,,,,,,,
62443,4.16,low,2,62443.jpg,,,,,,,
62462,3.26,low,2,62462.jpg,,,,,,,
62474,4.21,low,2,62474.jpg,,,,,,,
62478,4.07,low,2,62478.jpg,,,,,,,
62485,4.33,low,2,62485.jpg,,,,,,,
62487,6.36,high,3,62487.jpg,,,,,,,
62488,6.71,high,3,62488.jpg,,,,,,,
62493,4.36,low,2,62493.jpg,,,,,,,
62535,3.4,low,2,62535.jpg,,,,,,,
62546,4.37,low,2,62546.jpg,,,,,,,
62558,4.33,low,2,62558.jpg,,,,,,,
62561,4.22,low,2,62561.jpg,,,,,,,
62562,3.66,low,2,62562.jpg,,,,,,,
62570,6.45,high,3,62570.jpg,,,,,,,
62572,4.27,low,2,62572.jpg,,,,,,,
62577,3.96,low,2,62577.jpg,,,,,,,
62582,4.43,low,2,62582.jpg,,,,,,,
62588,4.16,low,2,62588.jpg,,,,,,,
62594,6.67,high,3,62594.jpg,,,,,,,
62595,7.34,high,4,62595.jpg,,,,,,,
62598,3.65,low,2,62598.jpg,,,,,,,
62631,4.41,low,2,62631.jpg,,,,,,,
62649,3.99,low,2,62649.jpg,,,,,,,
62650,6.74,high,3,62650.jpg,,,,,,,
62666,6.31,high,3,62666.jpg,,,,,,,
62677,6.38,high,3,62677.jpg,,,,,,,
62681,6.35,high,3,62681.jpg,,,,,,,
62691,3.08,low,2,62691.jpg,,,,,,,
62698,3.92,low,2,62698.jpg,,,,,,,
62708,3.43,low,2,62708.jpg,,,,,,,
62715,4.34,low,2,62715.jpg,,,,,,,
62719,4.19,low,2,62719.jpg,,,,,,,
62721,6.4,high,3,62721.jpg,,,,,,,
62728,3.38,low,2,62728.jpg,,,,,,,
62730,4.19,low,2,62730.jpg,,,,,,,
62749,6.93,high,3,62749.jpg,,,,,,,
62760,4.31,low,2,62760.jpg,,,,,,,
62769,4.09,low,2,62769.jpg,,,,,,,
62778,4.08,low,2,62778.jpg,,,,,,,
62783,6.39,high,3,62783.jpg,,,,,,,
62805,4.23,low,2,62805.jpg,,,,,,,
62840,4.31,low,2,62840.jpg,,,,,,,
62841,4.16,low,2,62841.jpg,,,,,,,
62873,3.83,low,2,62873.jpg,,,,,,,
62892,3.7,low,2,62892.jpg,,,,,,,
62900,6.36,high,3,62900.jpg,,,,,,,
62917,3.49,low,2,62917.jpg,,,,,,,
62919,4.46,low,2,62919.jpg,,,,,,,
62928,3.79,low,2,62928.jpg,,,,,,,
62934,4.15,low,2,62934.jpg,,,,,,,
62937,3.9,low,2,62937.jpg,,,,,,,
62948,4.26,low,2,62948.jpg,,,,,,,
62949,3.95,low,2,62949.jpg,,,,,,,
62954,4.27,low,2,62954.jpg,,,,,,,
62963,4.31,low,2,62963.jpg,,,,,,,
62976,3.92,low,2,62976.jpg,,,,,,,
62989,3.85,low,2,62989.jpg,,,,,,,
62993,4.45,low,2,62993.jpg,,,,,,,
62994,3.43,low,2,62994.jpg,,,,,,,
62999,3.51,low,2,62999.jpg,,,,,,,
63000,4.42,low,2,63000.jpg,,,,,,,
63016,4.17,low,2,63016.jpg,,,,,,,
63025,4.45,low,2,63025.jpg,,,,,,,
63029,4.35,low,2,63029.jpg,,,,,,,
63034,3.8,low,2,63034.jpg,,,,,,,
63044,4.24,low,2,63044.jpg,,,,,,,
63049,4.34,low,2,63049.jpg,,,,,,,
63062,3.78,low,2,63062.jpg,,,,,,,
63074,3.92,low,2,63074.jpg,,,,,,,
63075,4.23,low,2,63075.jpg,,,,,,,
63077,6.31,high,3,63077.jpg,,,,,,,
63078,3.6,low,2,63078.jpg,,,,,,,
63079,3.39,low,2,63079.jpg,,,,,,,
63103,3.69,low,2,63103.jpg,,,,,,,
63106,3.68,low,2,63106.jpg,,,,,,,
63110,3.27,low,2,63110.jpg,,,,,,,
63115,6.36,high,3,63115.jpg,,,,,,,
63121,6.34,high,3,63121.jpg,,,,,,,
63122,4.45,low,2,63122.jpg,,,,,,,
63124,4.42,low,2,63124.jpg,,,,,,,
63137,2.56,low,1,63137.jpg,,,,,,,
63139,6.88,high,3,63139.jpg,,,,,,,
63159,4.43,low,2,63159.jpg,,,,,,,
63242,2.76,low,1,63242.jpg,,,,,,,
63247,3.24,low,2,63247.jpg,,,,,,,
63265,6.52,high,3,63265.jpg,,,,,,,
63287,3.41,low,2,63287.jpg,,,,,,,
63298,4.37,low,2,63298.jpg,,,,,,,
63317,4.16,low,2,63317.jpg,,,,,,,
63331,4.19,low,2,63331.jpg,,,,,,,
63336,4.45,low,2,63336.jpg,,,,,,,
63345,3.55,low,2,63345.jpg,,,,,,,
63351,3.94,low,2,63351.jpg,,,,,,,
63361,3.38,low,2,63361.jpg,,,,,,,
63387,3.95,low,2,63387.jpg,,,,,,,
63388,4.26,low,2,63388.jpg,,,,,,,
63392,3.7,low,2,63392.jpg,,,,,,,
63394,6.39,high,3,63394.jpg,,,,,,,
63398,3.64,low,2,63398.jpg,,,,,,,
63402,3.88,low,2,63402.jpg,,,,,,,
63404,3.67,low,2,63404.jpg,,,,,,,
63422,6.61,high,3,63422.jpg,,,,,,,
63430,4.32,low,2,63430.jpg,,,,,,,
63434,4.16,low,2,63434.jpg,,,,,,,
63435,6.63,high,3,63435.jpg,,,,,,,
63454,3.81,low,2,63454.jpg,,,,,,,
63465,4.2,low,2,63465.jpg,,,,,,,
63474,3.49,low,2,63474.jpg,,,,,,,
63523,6.84,high,3,63523.jpg,,,,,,,
63524,4.19,low,2,63524.jpg,,,,,,,
63547,6.65,high,3,63547.jpg,,,,,,,
63548,3.85,low,2,63548.jpg,,,,,,,
63557,6.39,high,3,63557.jpg,,,,,,,
63568,6.79,high,3,63568.jpg,,,,,,,
63575,6.44,high,3,63575.jpg,,,,,,,
63579,6.58,high,3,63579.jpg,,,,,,,
63584,4.12,low,2,63584.jpg,,,,,,,
63586,6.57,high,3,63586.jpg,,,,,,,
63588,7.49,high,4,63588.jpg,,,,,,,
63592,3.89,low,2,63592.jpg,,,,,,,
63596,6.57,high,3,63596.jpg,,,,,,,
63615,6.99,high,3,63615.jpg,,,,,,,
63623,4.25,low,2,63623.jpg,,,,,,,
63630,4.25,low,2,63630.jpg,,,,,,,
63632,4.39,low,2,63632.jpg,,,,,,,
63633,4.18,low,2,63633.jpg,,,,,,,
63639,4.37,low,2,63639.jpg,,,,,,,
63641,4.18,low,2,63641.jpg,,,,,,,
63644,6.35,high,3,63644.jpg,,,,,,,
63656,4.41,low,2,63656.jpg,,,,,,,
63672,4.37,low,2,63672.jpg,,,,,,,
63675,6.63,high,3,63675.jpg,,,,,,,
63679,4.14,low,2,63679.jpg,,,,,,,
63684,4.1,low,2,63684.jpg,,,,,,,
63688,4.2,low,2,63688.jpg,,,,,,,
63714,4.26,low,2,63714.jpg,,,,,,,
63729,7.08,high,4,63729.jpg,,,,,,,
63732,4.37,low,2,63732.jpg,,,,,,,
63735,7.16,high,4,63735.jpg,,,,,,,
63738,2.78,low,1,63738.jpg,,,,,,,
63740,3.64,low,2,63740.jpg,,,,,,,
63745,4.4,low,2,63745.jpg,,,,,,,
63780,4.21,low,2,63780.jpg,,,,,,,
63785,4.31,low,2,63785.jpg,,,,,,,
63788,3.75,low,2,63788.jpg,,,,,,,
63792,4.09,low,2,63792.jpg,,,,,,,
63795,4.38,low,2,63795.jpg,,,,,,,
63796,6.33,high,3,63796.jpg,,,,,,,
63799,4.11,low,2,63799.jpg,,,,,,,
63811,3.82,low,2,63811.jpg,,,,,,,
63839,3.22,low,2,63839.jpg,,,,,,,
63842,4.3,low,2,63842.jpg,,,,,,,
63844,3.47,low,2,63844.jpg,,,,,,,
63847,4.32,low,2,63847.jpg,,,,,,,
63848,4.02,low,2,63848.jpg,,,,,,,
63863,3.74,low,2,63863.jpg,,,,,,,
63865,4.44,low,2,63865.jpg,,,,,,,
63869,4.36,low,2,63869.jpg,,,,,,,
63879,3.27,low,2,63879.jpg,,,,,,,
63880,6.56,high,3,63880.jpg,,,,,,,
63881,3.61,low,2,63881.jpg,,,,,,,
63913,3.33,low,2,63913.jpg,,,,,,,
63920,2.89,low,1,63920.jpg,,,,,,,
63921,4.29,low,2,63921.jpg,,,,,,,
63927,3.19,low,2,63927.jpg,,,,,,,
63940,4.14,low,2,63940.jpg,,,,,,,
63942,3.8,low,2,63942.jpg,,,,,,,
63943,3.89,low,2,63943.jpg,,,,,,,
63947,4.46,low,2,63947.jpg,,,,,,,
63954,4.05,low,2,63954.jpg,,,,,,,
63962,3.75,low,2,63962.jpg,,,,,,,
63964,3.59,low,2,63964.jpg,,,,,,,
63966,4.34,low,2,63966.jpg,,,,,,,
63975,4.17,low,2,63975.jpg,,,,,,,
63991,4.39,low,2,63991.jpg,,,,,,,
63994,4.18,low,2,63994.jpg,,,,,,,
63996,3.91,low,2,63996.jpg,,,,,,,
63999,4.22,low,2,63999.jpg,,,,,,,
64029,4.26,low,2,64029.jpg,,,,,,,
64031,2.65,low,1,64031.jpg,,,,,,,
64035,7.29,high,4,64035.jpg,,,,,,,
64045,4.42,low,2,64045.jpg,,,,,,,
64049,4.1,low,2,64049.jpg,,,,,,,
64130,3.95,low,2,64130.jpg,,,,,,,
64151,3.78,low,2,64151.jpg,,,,,,,
64180,7.01,high,4,64180.jpg,,,,,,,
64181,6.62,high,3,64181.jpg,,,,,,,
64187,3.47,low,2,64187.jpg,,,,,,,
64189,4.02,low,2,64189.jpg,,,,,,,
64197,3.8,low,2,64197.jpg,,,,,,,
64237,6.32,high,3,64237.jpg,,,,,,,
64239,4.03,low,2,64239.jpg,,,,,,,
64252,4.21,low,2,64252.jpg,,,,,,,
64257,4.34,low,2,64257.jpg,,,,,,,
64261,4.39,low,2,64261.jpg,,,,,,,
64262,6.48,high,3,64262.jpg,,,,,,,
64267,4,low,2,64267.jpg,,,,,,,
64270,7.43,high,4,64270.jpg,,,,,,,
64280,6.8,high,3,64280.jpg,,,,,,,
64308,6.71,high,3,64308.jpg,,,,,,,
64322,3.14,low,2,64322.jpg,,,,,,,
64336,3.62,low,2,64336.jpg,,,,,,,
64338,4.14,low,2,64338.jpg,,,,,,,
64353,7.03,high,4,64353.jpg,,,,,,,
64362,7.03,high,4,64362.jpg,,,,,,,
64370,6.95,high,3,64370.jpg,,,,,,,
64384,7.7,high,4,64384.jpg,,,,,,,
64394,6.42,high,3,64394.jpg,,,,,,,
64397,4.06,low,2,64397.jpg,,,,,,,
64400,4.06,low,2,64400.jpg,,,,,,,
64403,6.34,high,3,64403.jpg,,,,,,,
64411,4.4,low,2,64411.jpg,,,,,,,
64414,4.46,low,2,64414.jpg,,,,,,,
64451,6.41,high,3,64451.jpg,,,,,,,
64452,6.65,high,3,64452.jpg,,,,,,,
64482,3.9,low,2,64482.jpg,,,,,,,
64485,4.46,low,2,64485.jpg,,,,,,,
64490,6.41,high,3,64490.jpg,,,,,,,
64494,3.11,low,2,64494.jpg,,,,,,,
64500,7.05,high,4,64500.jpg,,,,,,,
64502,3.91,low,2,64502.jpg,,,,,,,
64507,7.03,high,4,64507.jpg,,,,,,,
64514,4.02,low,2,64514.jpg,,,,,,,
64518,4.38,low,2,64518.jpg,,,,,,,
64521,4.18,low,2,64521.jpg,,,,,,,
64526,4.39,low,2,64526.jpg,,,,,,,
64527,8.01,high,4,64527.jpg,,,,,,,
64529,4.2,low,2,64529.jpg,,,,,,,
64530,6.61,high,3,64530.jpg,,,,,,,
64532,3.82,low,2,64532.jpg,,,,,,,
64534,6.45,high,3,64534.jpg,,,,,,,
64536,6.4,high,3,64536.jpg,,,,,,,
64540,4.4,low,2,64540.jpg,,,,,,,
64545,4.22,low,2,64545.jpg,,,,,,,
64552,6.45,high,3,64552.jpg,,,,,,,
64556,4.28,low,2,64556.jpg,,,,,,,
64560,6.93,high,3,64560.jpg,,,,,,,
64577,7.09,high,4,64577.jpg,,,,,,,
64589,6.83,high,3,64589.jpg,,,,,,,
64592,6.5,high,3,64592.jpg,,,,,,,
64593,7.04,high,4,64593.jpg,,,,,,,
64594,3.88,low,2,64594.jpg,,,,,,,
64602,4.19,low,2,64602.jpg,,,,,,,
64609,3.88,low,2,64609.jpg,,,,,,,
64610,3.97,low,2,64610.jpg,,,,,,,
64620,4.33,low,2,64620.jpg,,,,,,,
64621,3.95,low,2,64621.jpg,,,,,,,
64622,6.53,high,3,64622.jpg,,,,,,,
64625,3.51,low,2,64625.jpg,,,,,,,
64633,6.57,high,3,64633.jpg,,,,,,,
64639,6.49,high,3,64639.jpg,,,,,,,
64641,3.74,low,2,64641.jpg,,,,,,,
64653,6.47,high,3,64653.jpg,,,,,,,
64662,4.45,low,2,64662.jpg,,,,,,,
64663,3.53,low,2,64663.jpg,,,,,,,
64682,4.28,low,2,64682.jpg,,,,,,,
64683,6.45,high,3,64683.jpg,,,,,,,
64695,3.59,low,2,64695.jpg,,,,,,,
64696,4.19,low,2,64696.jpg,,,,,,,
64700,6.36,high,3,64700.jpg,,,,,,,
64702,4.34,low,2,64702.jpg,,,,,,,
64723,4.08,low,2,64723.jpg,,,,,,,
64725,6.58,high,3,64725.jpg,,,,,,,
64731,6.5,high,3,64731.jpg,,,,,,,
64732,4.05,low,2,64732.jpg,,,,,,,
64761,6.51,high,3,64761.jpg,,,,,,,
64763,4.24,low,2,64763.jpg,,,,,,,
64780,6.93,high,3,64780.jpg,,,,,,,
64787,4.38,low,2,64787.jpg,,,,,,,
64796,4.29,low,2,64796.jpg,,,,,,,
64801,3.33,low,2,64801.jpg,,,,,,,
64805,4.06,low,2,64805.jpg,,,,,,,
64813,4.24,low,2,64813.jpg,,,,,,,
64814,6.46,high,3,64814.jpg,,,,,,,
64817,3.78,low,2,64817.jpg,,,,,,,
64818,6.37,high,3,64818.jpg,,,,,,,
64823,4.37,low,2,64823.jpg,,,,,,,
64824,3.55,low,2,64824.jpg,,,,,,,
64825,3.95,low,2,64825.jpg,,,,,,,
64826,3.04,low,2,64826.jpg,,,,,,,
64829,4.02,low,2,64829.jpg,,,,,,,
64845,4.12,low,2,64845.jpg,,,,,,,
64846,4.16,low,2,64846.jpg,,,,,,,
64852,4.45,low,2,64852.jpg,,,,,,,
64867,3.5,low,2,64867.jpg,,,,,,,
64871,6.46,high,3,64871.jpg,,,,,,,
64873,4.46,low,2,64873.jpg,,,,,,,
64874,4.06,low,2,64874.jpg,,,,,,,
64888,4.33,low,2,64888.jpg,,,,,,,
64892,3.47,low,2,64892.jpg,,,,,,,
64907,3.66,low,2,64907.jpg,,,,,,,
64921,6.47,high,3,64921.jpg,,,,,,,
64923,4.36,low,2,64923.jpg,,,,,,,
64931,4.08,low,2,64931.jpg,,,,,,,
64948,6.4,high,3,64948.jpg,,,,,,,
64982,6.33,high,3,64982.jpg,,,,,,,
64987,3.3,low,2,64987.jpg,,,,,,,
64989,6.66,high,3,64989.jpg,,,,,,,
65008,3.31,low,2,65008.jpg,,,,,,,
65015,6.39,high,3,65015.jpg,,,,,,,
65017,6.59,high,3,65017.jpg,,,,,,,
65018,4.18,low,2,65018.jpg,,,,,,,
65029,4.42,low,2,65029.jpg,,,,,,,
65031,4.41,low,2,65031.jpg,,,,,,,
65095,4.15,low,2,65095.jpg,,,,,,,
65102,4.03,low,2,65102.jpg,,,,,,,
65116,7.06,high,4,65116.jpg,,,,,,,
65142,4.35,low,2,65142.jpg,,,,,,,
65199,4.35,low,2,65199.jpg,,,,,,,
65209,7.06,high,4,65209.jpg,,,,,,,
65221,7.49,high,4,65221.jpg,,,,,,,
65232,4.39,low,2,65232.jpg,,,,,,,
65256,4.21,low,2,65256.jpg,,,,,,,
65257,4.24,low,2,65257.jpg,,,,,,,
65258,3.8,low,2,65258.jpg,,,,,,,
65272,6.44,high,3,65272.jpg,,,,,,,
65273,4.3,low,2,65273.jpg,,,,,,,
65280,4.26,low,2,65280.jpg,,,,,,,
65292,4.38,low,2,65292.jpg,,,,,,,
65298,6.31,high,3,65298.jpg,,,,,,,
65344,4.36,low,2,65344.jpg,,,,,,,
65345,4.14,low,2,65345.jpg,,,,,,,
65351,4.14,low,2,65351.jpg,,,,,,,
65352,6.53,high,3,65352.jpg,,,,,,,
65355,6.89,high,3,65355.jpg,,,,,,,
65357,4.34,low,2,65357.jpg,,,,,,,
65361,3.17,low,2,65361.jpg,,,,,,,
65370,4.45,low,2,65370.jpg,,,,,,,
65371,4.38,low,2,65371.jpg,,,,,,,
65377,3.15,low,2,65377.jpg,,,,,,,
65383,4.35,low,2,65383.jpg,,,,,,,
65406,4.23,low,2,65406.jpg,,,,,,,
65414,3.63,low,2,65414.jpg,,,,,,,
65417,4.27,low,2,65417.jpg,,,,,,,
65437,2.86,low,1,65437.jpg,,,,,,,
65462,3.91,low,2,65462.jpg,,,,,,,
65464,3.35,low,2,65464.jpg,,,,,,,
65465,6.71,high,3,65465.jpg,,,,,,,
65498,4.37,low,2,65498.jpg,,,,,,,
65510,7.04,high,4,65510.jpg,,,,,,,
65550,6.58,high,3,65550.jpg,,,,,,,
65555,6.56,high,3,65555.jpg,,,,,,,
65557,4.42,low,2,65557.jpg,,,,,,,
65560,3.68,low,2,65560.jpg,,,,,,,
65561,6.97,high,3,65561.jpg,,,,,,,
65568,4.31,low,2,65568.jpg,,,,,,,
65588,3.96,low,2,65588.jpg,,,,,,,
65598,4.35,low,2,65598.jpg,,,,,,,
65605,3.38,low,2,65605.jpg,,,,,,,
65610,4.42,low,2,65610.jpg,,,,,,,
65619,4.26,low,2,65619.jpg,,,,,,,
65621,4.46,low,2,65621.jpg,,,,,,,
65631,4.35,low,2,65631.jpg,,,,,,,
65632,6.48,high,3,65632.jpg,,,,,,,
65633,3.98,low,2,65633.jpg,,,,,,,
65634,6.58,high,3,65634.jpg,,,,,,,
65637,4.42,low,2,65637.jpg,,,,,,,
65648,6.84,high,3,65648.jpg,,,,,,,
65649,2.35,low,1,65649.jpg,,,,,,,
65660,4.15,low,2,65660.jpg,,,,,,,
65683,6.39,high,3,65683.jpg,,,,,,,
65690,4.46,low,2,65690.jpg,,,,,,,
65700,7.23,high,4,65700.jpg,,,,,,,
65725,6.63,high,3,65725.jpg,,,,,,,
65737,6.89,high,3,65737.jpg,,,,,,,
65741,4.12,low,2,65741.jpg,,,,,,,
65745,4.36,low,2,65745.jpg,,,,,,,
65765,6.49,high,3,65765.jpg,,,,,,,
65767,3.54,low,2,65767.jpg,,,,,,,
65776,6.76,high,3,65776.jpg,,,,,,,
65805,3.58,low,2,65805.jpg,,,,,,,
65811,7.16,high,4,65811.jpg,,,,,,,
65815,7.44,high,4,65815.jpg,,,,,,,
65824,7.1,high,4,65824.jpg,,,,,,,
65834,7.64,high,4,65834.jpg,,,,,,,
65850,4.37,low,2,65850.jpg,,,,,,,
65852,4.44,low,2,65852.jpg,,,,,,,
65863,6.4,high,3,65863.jpg,,,,,,,
65866,6.67,high,3,65866.jpg,,,,,,,
65867,7.37,high,4,65867.jpg,,,,,,,
65876,6.59,high,3,65876.jpg,,,,,,,
65881,4.09,low,2,65881.jpg,,,,,,,
65884,6.73,high,3,65884.jpg,,,,,,,
65887,6.64,high,3,65887.jpg,,,,,,,
65889,6.89,high,3,65889.jpg,,,,,,,
65900,6.39,high,3,65900.jpg,,,,,,,
65901,6.51,high,3,65901.jpg,,,,,,,
65906,3.98,low,2,65906.jpg,,,,,,,
65907,6.74,high,3,65907.jpg,,,,,,,
65915,4.3,low,2,65915.jpg,,,,,,,
65923,4.15,low,2,65923.jpg,,,,,,,
65929,4.29,low,2,65929.jpg,,,,,,,
65934,6.83,high,3,65934.jpg,,,,,,,
65951,3.67,low,2,65951.jpg,,,,,,,
65955,4.21,low,2,65955.jpg,,,,,,,
65962,4.46,low,2,65962.jpg,,,,,,,
65967,3.44,low,2,65967.jpg,,,,,,,
65969,4.01,low,2,65969.jpg,,,,,,,
65983,6.44,high,3,65983.jpg,,,,,,,
65988,6.39,high,3,65988.jpg,,,,,,,
65993,6.92,high,3,65993.jpg,,,,,,,
66006,3.91,low,2,66006.jpg,,,,,,,
66012,4.25,low,2,66012.jpg,,,,,,,
66037,4.2,low,2,66037.jpg,,,,,,,
66043,4.02,low,2,66043.jpg,,,,,,,
66053,2.97,low,1,66053.jpg,,,,,,,
66069,6.97,high,3,66069.jpg,,,,,,,
66073,3.48,low,2,66073.jpg,,,,,,,
66077,4.18,low,2,66077.jpg,,,,,,,
66098,6.86,high,3,66098.jpg,,,,,,,
66100,4.23,low,2,66100.jpg,,,,,,,
66105,6.34,high,3,66105.jpg,,,,,,,
66114,3.99,low,2,66114.jpg,,,,,,,
66121,6.48,high,3,66121.jpg,,,,,,,
66126,4.06,low,2,66126.jpg,,,,,,,
66130,3.56,low,2,66130.jpg,,,,,,,
66144,4.34,low,2,66144.jpg,,,,,,,
66150,4.16,low,2,66150.jpg,,,,,,,
66151,4.08,low,2,66151.jpg,,,,,,,
66158,6.47,high,3,66158.jpg,,,,,,,
66174,4.34,low,2,66174.jpg,,,,,,,
66176,3.48,low,2,66176.jpg,,,,,,,
66178,4.37,low,2,66178.jpg,,,,,,,
66180,6.43,high,3,66180.jpg,,,,,,,
66181,4.13,low,2,66181.jpg,,,,,,,
66193,4.32,low,2,66193.jpg,,,,,,,
66208,4.23,low,2,66208.jpg,,,,,,,
66212,3.8,low,2,66212.jpg,,,,,,,
66213,4.1,low,2,66213.jpg,,,,,,,
66214,4.25,low,2,66214.jpg,,,,,,,
66225,3.89,low,2,66225.jpg,,,,,,,
66228,4.41,low,2,66228.jpg,,,,,,,
66230,3.52,low,2,66230.jpg,,,,,,,
66231,4.09,low,2,66231.jpg,,,,,,,
66237,3.56,low,2,66237.jpg,,,,,,,
66238,4.43,low,2,66238.jpg,,,,,,,
66239,4.31,low,2,66239.jpg,,,,,,,
66242,4.33,low,2,66242.jpg,,,,,,,
66250,4.19,low,2,66250.jpg,,,,,,,
66252,6.95,high,3,66252.jpg,,,,,,,
66253,4.16,low,2,66253.jpg,,,,,,,
66260,3.82,low,2,66260.jpg,,,,,,,
66280,3.92,low,2,66280.jpg,,,,,,,
66281,3.21,low,2,66281.jpg,,,,,,,
66291,4.24,low,2,66291.jpg,,,,,,,
66297,4.19,low,2,66297.jpg,,,,,,,
66312,4.02,low,2,66312.jpg,,,,,,,
66331,3.95,low,2,66331.jpg,,,,,,,
66339,3.83,low,2,66339.jpg,,,,,,,
66342,6.59,high,3,66342.jpg,,,,,,,
